Course to Point,Distance To Point,Sail State,Boat Speed,Lat,Lon,GPS Heading,Wind Direction,True Wind Direction,True Wind Speed,Mag Heading 

34.883,392.67,0,0,47.5753,-52.7361,173,85,65
34.901,392.756,0,0,47.5753,-52.7361,173,128,65
34.901,392.756,0,0,47.5753,-52.7361,224.2,128,65
34.8914,392.981,0,0,47.5753,-52.7361,224.2,89,65
34.8914,392.981,0,0,47.5753,-52.7361,299.2,138,65
34.8995,393.427,0,0,47.5753,-52.7361,299.2,142,65
34.8995,393.427,0,0,47.5753,-52.7361,210.5,100,65
34.9535,393.55,0,0,47.5753,-52.7362,210.5,153,65
34.9535,393.55,0,0,47.5753,-52.7362,193,155,65
34.9982,393.765,0,0,47.5753,-52.7362,193,105,65
34.9982,393.765,0,0,47.5753,-52.7362,3.2,156,65
35.0251,393.894,0,0,47.5753,-52.7362,3.2,153,65
35.0251,393.894,0,0,47.5753,-52.7362,157.4,98,65
35.0697,394.11,0,0,47.5753,-52.7362,157.4,141,65
35.0697,394.11,0,0,47.5753,-52.7362,163.3,137,65
35.1051,394.417,0,0,47.5753,-52.7362,163.3,89,65
35.1051,394.417,0,0,47.5753,-52.7362,149.6,133,65
35.1229,394.503,0,0,47.5753,-52.7362,149.6,134,65
35.1229,394.503,0,0,47.5753,-52.7362,127.5,89,65
35.1767,394.628,0,0,47.5753,-52.7362,127.5,131,65
35.1767,394.628,0,0,47.5753,-52.7362,125.3,128,65
35.222,394.576,0,0,47.5753,-52.7362,125.3,83,65
35.222,394.576,0,0,47.5753,-52.7362,17.7,126,65
35.2398,394.662,0,0,47.5753,-52.7362,17.7,129,65
35.2398,394.662,0,0.1,47.5753,-52.7362,177.6,87,65
35.2212,394.844,0,0.1,47.5753,-52.7362,177.6,135,65
35.2212,394.844,0,0.2,47.5753,-52.7362,318.1,140,65
35.2229,394.308,0,0.2,47.5753,-52.7362,318.1,95,65
35.2229,394.308,0,0,47.5753,-52.7362,205.7,134,65
35.1961,394.178,0,0,47.5753,-52.7362,205.7,132,65
35.1961,394.178,0,0,47.5753,-52.7362,282.4,88,65
35.1876,394,0,0,47.5753,-52.7362,282.4,129,65
35.1876,394,0,0,47.5753,-52.7362,243,126,65
35.216,393.594,0,0,47.5753,-52.7362,243,83,65
35.216,393.594,0,0,47.5753,-52.7362,8.1,128,65
35.2343,393.546,0,0,47.5753,-52.7362,8.1,129,65
35.2343,393.546,0,0,47.5753,-52.7362,344.9,86,65
35.2441,393.321,0,0,47.5753,-52.7362,344.9,130,65
35.2441,393.321,0,0,47.5753,-52.7362,147.3,130,65
35.2075,393.416,0,0,47.5753,-52.7362,147.3,88,65
35.2075,393.416,0,0,47.5753,-52.7362,34.7,138,65
35.1982,393.507,0,0,47.5753,-52.7362,34.7,139,65
35.1982,393.507,0,0,47.5753,-52.7362,16.4,91,65
35.1617,393.602,0,0,47.5753,-52.7362,16.4,131,65
35.1617,393.602,0,0,47.5753,-52.7362,20.7,131,65
35.1803,393.421,0,0,47.5753,-52.7362,20.7,88,65
35.1803,393.421,0,0,47.5753,-52.7362,164.3,133,65
35.1795,393.689,0,0,47.5753,-52.7362,164.3,134,65
35.1795,393.689,0,0,47.5753,-52.7362,193.3,90,65
35.1795,393.689,0,0,47.5753,-52.7362,193.3,90,65
35.1337,393.875,0,0,47.5753,-52.7362,1,92,65
35.0965,394.239,0,0,47.5753,-52.7362,1,139,65
35.0965,394.239,0,0,47.5753,-52.7362,186.4,139,65
35.0865,394.599,0,0,47.5753,-52.7362,186.4,140,65
35.0865,394.599,0,0,47.5753,-52.7362,37.7,140,65
35.0679,394.781,0,0,47.5753,-52.7362,37.7,91,65
35.0679,394.781,0,0,47.5753,-52.7362,112.1,91,65
35.0579,395.14,0,0,47.5752,-52.7362,112.1,136,65
35.0579,395.14,0,0,47.5752,-52.7362,316.2,136,65
35.0384,395.724,0,0,47.5752,-52.7362,316.2,137,65
35.0384,395.724,0,0,47.5752,-52.7362,311.8,137,65
35.01,396.266,0,0,47.5752,-52.7362,311.8,92,65
35.01,396.266,0,0,47.5752,-52.7362,95.2,139,65
34.9728,396.765,0,0,47.5752,-52.7362,95.2,138,65
